user_id,register_date,gender,age_group,device,province,city,address,occupation,user_segment
U001141,2025-09-22,F,35-44,windows,上海市,上海市,上海市上海市西湖区,学生,sleeping
U001142,2025-08-04,M,45-54,android,河南省,郑州市,河南省郑州市浦东新区,其他,sleeping
U001143,2025-12-01,F,35-44,ios,北京市,北京市,北京市北京市浦东新区,其他,sleeping
U001144,2025-09-18,F,45-54,mac,河南省,郑州市,河南省郑州市浦东新区,医务工作者,sleeping
U001145,2025-09-12,F,35-44,android,四川省,成都市,四川省成都市浦东新区,教师,sleeping
U001146,2025-12-15,F,25-34,mac,四川省,成都市,四川省成都市武侯区,设计师,sleeping
U001147,2025-10-22,M,25-34,android,湖北省,武汉市,湖北省武汉市朝阳区,其他,sleeping
U001148,2025-08-06,M,18-24,android,福建省,厦门市,福建省厦门市朝阳区,金融从业者,sleeping
U001149,2025-09-06,F,45-54,mac,上海市,上海市,上海市上海市朝阳区,金融从业者,sleeping
U001150,2025-08-03,F,18-24,mac,北京市,北京市,北京市北京市武侯区,企业管理,sleeping
U001151,2025-08-16,F,25-34,ios,福建省,厦门市,福建省厦门市鼓楼区,自由职业,sleeping
U001152,2025-10-06,M,25-34,mac,湖北省,武汉市,湖北省武汉市西湖区,医务工作者,sleeping
U001153,2025-12-04,F,35-44,windows,四川省,成都市,四川省成都市西湖区,自由职业,sleeping
U001154,2025-09-22,F,25-34,windows,江苏省,南京市,江苏省南京市武侯区,设计师,sleeping
U001155,2025-10-08,F,35-44,android,山东省,青岛市,山东省青岛市南山区,自由职业,sleeping
U001156,2025-12-21,M,35-44,android,广东省,深圳市,广东省深圳市武侯区,制造业,sleeping
U001157,2025-11-21,M,35-44,ios,山东省,青岛市,山东省青岛市浦东新区,医务工作者,sleeping
U001158,2025-11-12,M,18-24,windows,江苏省,南京市,江苏省南京市西湖区,教师,sleeping
U001159,2025-10-12,F,18-24,android,北京市,北京市,北京市北京市朝阳区,企业管理,sleeping
U001160,2025-12-26,M,25-34,ios,上海市,上海市,上海市上海市浦东新区,金融从业者,sleeping
U001161,2025-12-23,M,35-44,windows,上海市,上海市,上海市上海市南山区,学生,sleeping
U001162,2025-09-23,M,18-24,windows,福建省,厦门市,福建省厦门市武侯区,金融从业者,sleeping
U001163,2025-11-20,F,35-44,android,广东省,深圳市,广东省深圳市西湖区,自由职业,sleeping
U001164,2025-11-19,M,35-44,mac,湖北省,武汉市,湖北省武汉市朝阳区,企业管理,sleeping
U001165,2025-08-16,F,18-24,mac,湖北省,武汉市,湖北省武汉市浦东新区,企业管理,sleeping
U001166,2025-09-16,F,25-34,ios,福建省,厦门市,福建省厦门市西湖区,金融从业者,sleeping
U001167,2025-11-09,M,45-54,mac,湖北省,武汉市,湖北省武汉市南山区,企业管理,sleeping
U001168,2025-08-22,M,18-24,mac,山东省,青岛市,山东省青岛市武侯区,互联网从业者,sleeping
U001169,2025-09-19,F,45-54,ios,山东省,青岛市,山东省青岛市武侯区,设计师,sleeping
U001170,2025-12-07,F,25-34,mac,上海市,上海市,上海市上海市浦东新区,制造业,sleeping
U001171,2025-08-24,M,45-54,windows,福建省,厦门市,福建省厦门市武侯区,教师,sleeping
U001172,2025-12-02,M,25-34,android,四川省,成都市,四川省成都市浦东新区,教师,sleeping
U001173,2025-08-03,F,25-34,android,北京市,北京市,北京市北京市西湖区,其他,sleeping
U001174,2025-10-07,F,35-44,ios,山东省,青岛市,山东省青岛市鼓楼区,其他,sleeping
U001175,2025-08-08,M,18-24,android,江苏省,南京市,江苏省南京市南山区,其他,sleeping
U001176,2025-08-02,M,18-24,ios,湖北省,武汉市,湖北省武汉市鼓楼区,设计师,sleeping
U001177,2025-11-09,F,45-54,windows,山东省,青岛市,山东省青岛市西湖区,设计师,sleeping
U001178,2025-10-24,M,35-44,mac,河南省,郑州市,河南省郑州市朝阳区,其他,sleeping
U001179,2025-11-25,F,35-44,android,江苏省,南京市,江苏省南京市鼓楼区,医务工作者,sleeping
U001180,2025-08-10,M,35-44,windows,四川省,成都市,四川省成都市西湖区,教师,sleeping
U001181,2025-08-01,M,45-54,mac,河南省,郑州市,河南省郑州市朝阳区,设计师,sleeping
U001182,2025-08-10,M,18-24,android,河南省,郑州市,河南省郑州市南山区,学生,sleeping
U001183,2025-12-14,M,18-24,mac,广东省,深圳市,广东省深圳市西湖区,学生,sleeping
U001184,2025-12-08,M,35-44,mac,上海市,上海市,上海市上海市西湖区,制造业,sleeping
U001185,2025-10-13,F,45-54,android,湖北省,武汉市,湖北省武汉市朝阳区,医务工作者,sleeping
U001186,2025-09-21,F,35-44,mac,广东省,深圳市,广东省深圳市浦东新区,医务工作者,sleeping
U001187,2025-08-04,M,45-54,ios,浙江省,杭州市,浙江省杭州市浦东新区,设计师,sleeping
U001188,2025-09-04,F,45-54,mac,上海市,上海市,上海市上海市南山区,互联网从业者,sleeping
U001189,2025-08-06,F,35-44,ios,浙江省,杭州市,浙江省杭州市浦东新区,学生,sleeping
U001190,2025-10-03,M,45-54,android,北京市,北京市,北京市北京市浦东新区,自由职业,sleeping
U001191,2025-11-12,F,35-44,mac,山东省,青岛市,山东省青岛市南山区,设计师,sleeping
U001192,2025-09-04,F,25-34,ios,江苏省,南京市,江苏省南京市浦东新区,医务工作者,sleeping
U001193,2025-11-07,M,45-54,android,广东省,深圳市,广东省深圳市朝阳区,互联网从业者,sleeping
U001194,2025-11-07,M,18-24,ios,山东省,青岛市,山东省青岛市鼓楼区,医务工作者,sleeping
U001195,2025-08-07,M,18-24,mac,浙江省,杭州市,浙江省杭州市武侯区,医务工作者,sleeping
U001196,2025-09-10,F,18-24,windows,河南省,郑州市,河南省郑州市鼓楼区,企业管理,sleeping
U001197,2025-10-24,M,25-34,android,福建省,厦门市,福建省厦门市鼓楼区,设计师,sleeping
U001198,2025-12-27,M,25-34,android,四川省,成都市,四川省成都市南山区,医务工作者,sleeping
U001199,2025-08-24,M,18-24,ios,北京市,北京市,北京市北京市武侯区,教师,sleeping
U001200,2025-08-20,M,18-24,windows,福建省,厦门市,福建省厦门市朝阳区,其他,sleeping
